Date,ALFA.ST,APG1L.VS,ASPIRE.ST,ATCO-A.ST,BETS-B.ST,BND,BOL.ST,BRE2.ST,CLAS-B.ST,CTM.ST,ELAN-B.ST,EVO.ST,EXI,GLD,GLOBAL.ST,GNTX,GRG1L.VS,GZE1R.RG,HLT.PA,HM-B.ST,HPT,HUM.ST,HUSQ-B.ST,IAR-B.ST,IBM,IDU,IGV,IHI,INDT.ST,INWI.ST,ITA,IXC,IXG,IXJ,IYE,IYG,IYH,IYM,IYT,IYW,IYZ,JXI,KAMBI.ST,KIE.L,KNOW.ST,KXI,LAMM-B.ST,LI.PA,LIFCO-B.ST,MCAP.ST,MCD,MDARA.RG,MDT,MMM,MSFT,MXI,NCN1T.TL,NTU1L.VS,O,OLF1R.RG,PDX.ST,PEZ,PFE,PSI,PTH,PUI,PXE,PZV1L.VS,QTEC,RGI,RHS,RWO,RWX,RXI,RYU,SCA-A.ST,SEB-A.ST,SHOT.ST,SINCH.ST,SWED-A.ST,SWJ.DE,T,TAN,TAO,TEL.PA,TEL1L.VS,TKM1T.TL,TOT,UCI,UPW,VAW,VCR,VDC,VDE,VEA,VFH,VGT,VHT,VIG,VIS,VIT-B.ST,VITR.ST,VNQ,VOLV-B.ST,VOX,VPU,VT,VTI,VWO,WISE.ST,WMT,XBI,XEG.TO,XES,XLE,XLI,XLK,XLU,XLV,XOP,XSER.L,XSNR.L
2013-10-03,,2.55,,143.12,,80.74,94.05,0.39,100.75,,18.86,,65.3,127.18,,12.66,0.621,6.61,58.19,272.1,27.9,,41.61,42.3,183.86,93.2,75.93,84.8,85.17,,90.65,40.95,52.9,39.65,47.1,74.03,107.24,73.9,117.54,78.92,27.62,43.81,,1313.75,56.75,40.95,24.1,31.66,,31.6,94.67,,53.04,118.55,33.86,59.72,1.05,,39.81,4.85,,39.6,28.77,17.12,43.43,19.26,30.93,2.1,32.39,72.3,83.27,42.11,42.0,77.81,61.62,34.29,69.7,,,155.5,,33.64,35.65,21.63,31.02,0.773,5.54,57.85,20.55,21.75,95.08,98.7,103.43,119.57,39.52,40.75,80.73,93.44,69.25,88.9,,14.75,66.03,95.35,80.66,80.95,55.58,87.51,40.95,24.4,73.16,43.49,16.39,42.46,82.9,45.97,32.05,37.08,50.66,67.43,5547.5,5363.0
2013-10-04,,2.55,,141.45,,80.65,93.2,0.38,101.25,,19.49,,65.48,126.53,,12.85,0.62,6.62,57.89,272.3,27.88,,41.35,41.9,184.1,93.29,76.87,85.18,85.0,,91.04,41.26,53.19,39.81,47.52,74.68,108.21,74.96,118.16,79.43,27.69,43.93,,1340.45,57.0,41.01,24.9,31.74,,33.2,94.7,,53.35,119.4,33.88,59.8,1.07,,39.7,4.83,,39.94,29.0,17.44,43.69,19.31,31.34,2.05,32.85,72.53,83.48,42.13,42.13,78.17,61.68,34.27,71.0,,,155.9,360.6,33.75,36.1,21.83,31.28,0.772,5.53,58.21,20.64,21.71,96.29,99.47,103.65,120.66,39.63,41.05,81.28,94.35,69.59,89.33,,14.4,65.9,94.8,80.77,81.09,55.81,88.15,41.5,24.6,72.8,43.71,16.51,42.95,83.74,46.27,32.18,37.15,51.22,68.4,5575.5,5380.0
2013-10-07,,2.56,,141.22,,80.71,89.3,0.38,100.5,,19.13,,64.93,127.64,,12.74,0.62,6.75,57.83,272.0,28.04,,41.41,42.7,182.01,92.86,75.89,84.92,84.17,,90.88,40.93,52.64,39.49,47.17,73.56,107.12,74.07,116.88,78.91,27.69,43.87,,1342.02,57.5,40.78,24.0,31.73,,32.7,94.36,,52.72,118.69,33.3,59.19,1.07,,39.67,4.84,,39.57,28.62,17.39,43.18,19.32,30.88,2.03,32.64,72.32,83.32,41.98,41.65,77.4,61.53,33.64,71.15,,,156.3,360.6,34.0,36.31,21.59,31.14,0.773,5.53,58.09,20.71,21.61,95.38,98.15,103.18,119.71,39.23,40.67,80.6,93.37,69.04,88.81,,15.3,66.2,93.5,80.91,80.69,55.36,87.36,41.13,24.2,71.87,42.67,16.52,42.5,83.05,45.95,32.04,36.97,50.65,67.3,5551.5,5354.0
2013-10-08,,2.55,,142.05,,80.68,89.7,0.38,98.75,,19.04,,64.33,127.4,,12.68,0.614,6.79,57.15,269.3,27.64,,41.28,42.7,178.72,93.31,74.19,84.29,82.17,,89.87,40.52,52.15,38.94,46.7,72.54,105.28,72.95,115.17,77.51,27.28,43.84,,1334.95,57.75,40.6,23.5,31.51,,32.1,93.94,,52.46,117.16,33.01,58.39,1.03,,39.26,4.76,,38.71,28.24,17.1,42.73,19.13,30.39,1.96,32.0,71.57,83.05,41.63,41.49,76.56,62.01,33.11,71.0,,,155.3,355.8,33.11,35.5,21.66,31.03,0.773,5.55,58.06,20.75,21.42,93.74,96.35,103.09,118.44,38.97,40.15,79.08,91.79,68.43,87.54,,15.8,65.48,93.3,79.76,81.15,54.77,86.2,40.74,24.2,72.9,40.28,16.35,41.99,82.16,45.43,31.53,37.23,49.92,65.97,5514.0,5333.5
2013-10-09,,2.53,,140.91,,80.63,87.7,0.39,99.75,,19.13,,64.32,126.11,,12.54,0.61,6.7,56.55,269.8,27.36,,40.92,42.8,181.32,93.66,73.85,84.75,80.83,,89.54,40.46,52.45,38.77,46.49,72.88,105.01,73.05,115.54,77.72,27.31,44.17,,1338.88,58.0,40.6,23.9,31.55,,31.7,93.27,,53.06,117.57,33.07,58.46,1.03,,39.35,4.84,,38.55,28.29,17.06,42.76,19.2,30.14,1.99,31.91,71.18,83.09,41.9,41.89,76.49,62.13,33.36,71.15,,,154.1,355.8,33.75,34.41,21.97,30.99,0.772,5.52,58.11,20.57,21.83,93.86,96.08,103.18,117.91,39.1,40.27,79.18,91.43,68.55,87.41,,15.2,65.49,92.15,79.98,81.43,54.88,86.14,41.06,23.8,73.0,38.5,16.39,41.65,81.87,45.41,31.65,37.38,49.83,65.38,5501.0,5293.0
2013-10-10,,2.54,,144.41,,80.65,90.9,0.39,99.75,,19.94,,65.89,124.27,,12.91,0.616,6.64,56.97,274.6,28.21,,41.27,42.6,184.77,95.21,75.16,85.95,82.67,,92.31,41.13,53.75,39.53,47.33,74.98,107.11,74.49,118.22,79.1,27.85,44.84,,1334.95,58.0,41.25,25.0,31.85,,31.8,94.44,,54.27,119.34,33.76,59.41,1.01,,40.36,4.83,,39.5,28.77,17.5,43.42,19.54,31.26,2.03,32.52,72.66,84.68,42.89,42.65,78.02,62.85,34.15,72.25,,,156.6,350.0,34.15,36.45,22.31,31.52,0.774,5.53,59.02,20.77,21.98,95.75,98.2,105.07,120.14,39.83,41.36,80.73,93.55,69.86,89.66,,15.6,67.16,94.5,81.39,82.68,56.01,88.08,41.98,24.0,74.79,40.1,16.68,42.71,83.39,46.58,32.18,37.94,50.99,67.39,5571.0,5393.5
2013-10-11,,2.54,,146.09,,80.68,90.4,0.38,101.5,,19.94,,66.33,122.6,,13.06,0.617,6.7,57.51,275.4,28.66,,41.2,42.5,186.16,95.65,75.8,86.7,82.17,,92.96,41.44,54.1,39.8,47.85,75.47,107.81,75.06,118.85,79.68,28.13,44.82,,1366.36,57.0,41.44,25.0,31.86,,31.9,94.74,,54.99,120.72,34.13,59.74,1.01,,40.65,4.8,,39.43,28.72,17.4,43.75,19.59,31.85,2.04,32.67,73.03,85.12,43.2,42.77,78.67,63.16,34.27,73.0,,,157.5,356.35,34.2,37.19,22.39,31.58,0.776,5.52,59.15,20.71,21.98,96.37,98.94,105.38,121.46,40.05,41.65,81.41,93.97,70.36,90.38,,15.55,67.83,94.6,82.04,83.13,56.4,88.7,42.15,24.4,74.82,39.67,16.77,43.17,84.29,46.8,32.45,38.12,51.23,68.51,5599.0,5430.5
2013-10-14,,2.54,,145.48,,80.52,90.4,0.38,99.0,,19.67,,66.44,122.83,,13.06,0.622,6.7,57.69,271.1,28.72,,40.69,42.8,186.97,95.04,76.09,87.58,82.67,,93.35,41.75,54.31,40.08,48.14,75.93,108.55,75.28,118.89,80.14,28.12,44.74,,1382.07,57.75,41.49,23.1,31.8,,32.4,94.72,,55.19,121.4,34.45,60.12,1.01,,40.79,4.81,,39.95,29.35,17.82,44.05,19.56,32.0,2.03,32.88,73.41,85.31,43.33,42.91,78.76,62.94,33.74,73.1,,,157.4,356.35,33.92,37.34,22.41,31.87,0.773,5.53,59.23,20.79,22.23,96.75,99.44,105.85,122.25,40.17,41.85,81.87,94.57,70.62,90.64,,15.3,67.87,93.7,81.93,82.68,56.54,89.09,42.42,24.2,74.68,39.93,,43.48,84.86,46.98,32.56,37.91,51.6,69.09,5614.0,5421.5
2013-10-15,,2.54,,145.02,,80.5,92.85,0.39,100.5,,20.12,,65.85,123.73,,12.86,0.62,6.65,57.92,272.9,28.54,,41.04,42.8,184.66,93.76,74.89,86.55,83.0,,91.94,41.62,53.89,39.78,47.97,75.29,107.96,75.04,118.71,79.63,28.01,44.43,,1367.93,57.5,41.22,24.0,31.84,,32.4,93.8,,54.58,119.82,34.49,60.01,1.08,,40.85,4.75,,39.69,29.16,17.67,43.69,19.51,32.12,2.03,32.58,72.65,84.87,43.01,42.55,78.23,62.2,34.0,74.05,,,159.4,356.35,33.71,37.04,21.93,32.14,0.777,5.55,59.45,20.7,22.23,96.29,98.64,104.96,121.76,39.96,41.54,81.3,94.03,70.04,89.8,,15.3,67.62,94.45,81.55,81.51,56.15,88.41,41.91,24.0,74.37,39.61,16.78,43.04,84.55,46.51,32.36,37.38,51.27,69.08,5658.5,5401.5
2013-10-16,,2.52,,143.8,,80.84,92.2,0.39,100.0,,19.94,,66.1,123.54,,12.95,0.62,6.65,57.9,271.8,29.25,,41.23,42.7,186.73,94.68,75.64,87.94,82.83,,92.66,42.03,54.69,40.44,48.62,77.18,110.26,75.76,120.32,80.4,28.38,44.77,,1391.49,57.25,41.63,23.0,32.0,,36.6,95.22,,55.48,120.94,34.64,60.38,1.08,,41.61,4.87,,40.06,29.8,17.74,44.38,19.64,32.75,2.02,32.79,72.78,85.87,43.63,42.91,78.75,62.67,33.7,74.25,,,159.5,356.35,34.2,38.21,22.08,32.53,0.773,5.54,59.73,20.83,22.04,97.1,100.09,106.42,123.49,40.3,42.35,82.13,95.88,70.99,90.36,,15.1,68.89,94.0,82.76,82.32,56.77,89.65,42.21,24.0,75.6,41.3,16.89,43.49,85.82,46.82,32.67,37.72,52.32,71.02,5692.0,5405.5
2013-10-17,,2.54,,140.08,,81.12,91.05,0.38,100.25,,19.67,,66.52,127.42,,13.19,0.619,6.84,57.98,272.5,30.22,,41.91,42.5,174.83,96.22,76.05,88.84,82.67,,93.95,42.23,55.42,40.85,48.74,77.6,111.04,76.62,120.55,80.25,28.86,45.31,,1389.92,57.25,42.33,24.3,32.5,,36.8,95.47,,56.32,122.62,34.92,61.28,1.08,,42.2,4.81,,40.48,30.26,17.71,44.88,19.95,33.14,2.03,33.0,73.73,86.85,44.23,43.51,79.43,63.92,34.38,74.5,,,160.0,372.0,34.44,38.68,22.12,32.83,0.772,5.54,60.51,20.78,22.74,98.41,100.56,107.46,123.88,40.79,42.81,82.05,96.76,71.5,91.07,,15.15,69.93,92.05,84.24,83.7,57.33,90.31,42.5,24.0,75.78,41.75,16.89,43.75,86.0,47.18,32.68,38.33,52.76,71.46,5662.5,5346.5
2013-10-18,,2.52,,143.5,,81.21,92.05,0.38,100.75,,19.94,,67.31,126.85,,13.33,0.619,6.65,58.02,276.7,30.16,,43.0,42.4,173.78,96.64,76.7,89.08,84.0,,94.61,42.55,55.57,40.79,49.23,78.01,110.61,76.96,122.0,81.84,29.12,45.37,,1398.56,58.0,42.58,24.5,32.4,,37.4,95.2,,56.59,122.84,34.96,61.33,1.03,,41.86,4.81,,40.68,30.51,17.73,45.06,20.08,33.69,2.04,33.39,74.48,86.96,44.4,43.89,79.99,64.13,36.71,74.8,,,161.2,372.0,34.61,39.5,22.04,32.89,0.774,5.51,60.83,20.85,22.51,98.82,101.21,107.75,125.1,41.03,42.92,83.51,96.51,71.73,92.24,,15.05,69.86,93.75,85.16,84.04,57.67,90.95,42.5,24.6,75.71,41.02,17.03,44.6,86.94,47.69,33.24,38.43,52.55,72.72,5708.5,5424.5
2013-10-21,,2.49,,143.58,,81.11,92.45,0.37,101.25,,19.67,,67.54,126.98,,13.8,0.619,6.61,58.36,276.6,29.98,,43.1,42.7,172.86,96.39,77.01,88.8,86.0,,93.8,42.48,55.44,40.72,49.01,77.93,110.08,77.02,122.42,82.26,29.03,45.23,,1411.12,58.25,42.51,24.4,32.51,,37.7,94.59,,56.49,123.25,34.99,61.6,1.05,,41.25,4.84,,40.65,30.4,17.8,44.97,20.01,33.52,2.04,33.47,74.55,86.91,44.14,43.77,79.93,63.8,37.62,74.75,,,162.9,372.0,35.22,40.06,21.97,32.91,0.769,5.52,60.49,20.84,22.89,98.82,101.39,107.33,124.58,41.09,42.81,83.87,95.9,71.67,92.5,,15.05,69.44,94.65,85.4,83.81,57.73,90.9,42.52,24.0,75.15,40.06,16.97,44.24,86.55,47.81,33.42,38.35,52.28,72.11,5734.5,5487.5
2013-10-22,,2.5,,145.55,,81.37,96.6,0.37,100.25,,20.03,,68.1,129.34,,14.85,0.618,6.61,59.0,275.7,30.47,,44.05,43.2,174.97,97.63,77.0,88.72,86.0,,94.36,42.75,55.82,41.19,49.33,77.82,111.19,78.0,123.45,82.02,29.15,45.59,,1403.27,57.0,43.08,23.6,32.45,,37.3,95.12,,56.73,123.8,34.58,62.55,1.02,,40.95,4.84,,40.82,30.68,17.77,45.17,20.13,33.63,2.04,33.39,75.19,88.07,44.54,44.0,80.69,64.69,37.43,76.55,,,168.7,372.0,35.23,40.98,22.04,32.84,0.771,5.51,60.71,20.86,23.62,100.1,102.04,108.85,125.18,41.48,42.94,83.72,96.75,72.23,93.02,,15.1,70.08,94.45,85.66,84.93,58.14,91.42,42.91,24.4,76.32,40.61,16.91,44.47,87.03,48.13,33.41,38.84,52.77,71.58,5744.0,5532.0
2013-10-23,,2.53,,143.2,,81.41,95.85,0.37,101.25,,20.83,,67.81,128.69,,15.23,0.629,6.7,59.09,278.5,29.56,,44.1,44.0,175.77,97.58,76.14,89.44,85.5,,95.89,42.21,55.04,41.17,48.62,77.22,111.09,77.67,124.31,81.48,29.03,45.37,,1398.56,57.25,42.97,23.6,32.59,,39.1,94.21,,57.65,123.2,33.76,61.98,1.02,,41.46,4.7,,40.67,30.6,17.28,45.07,20.13,33.0,2.05,32.73,75.15,88.24,44.38,43.71,80.09,64.65,37.55,75.3,,,166.3,372.0,35.28,39.83,21.58,32.54,0.77,5.56,60.37,20.59,23.56,99.52,101.47,108.98,123.35,41.03,42.68,83.12,96.74,72.02,92.92,,15.35,70.21,93.1,85.5,84.93,57.63,90.99,41.97,24.6,75.9,40.91,16.75,43.56,85.67,48.15,33.25,38.87,52.67,69.75,5708.5,5531.0
2013-10-24,,2.55,,146.24,,81.41,96.7,0.37,101.0,,20.56,,68.41,129.9,,15.18,0.626,6.62,59.4,278.2,29.49,,38.47,44.9,177.8,97.47,76.35,88.95,85.5,,96.58,42.42,55.27,41.27,48.92,77.46,110.94,77.94,125.63,81.77,29.09,45.42,,1402.48,56.0,43.01,23.6,33.13,,39.3,94.68,,57.5,123.49,33.72,62.24,1.0,,41.54,4.75,,40.97,30.61,17.26,45.14,20.12,33.34,2.06,32.8,75.94,88.1,44.38,43.8,80.76,64.55,38.21,77.1,,,169.3,372.0,34.63,39.47,21.32,32.6,0.772,5.55,60.61,20.62,23.56,100.06,102.47,108.88,124.33,41.31,42.73,83.46,96.8,72.21,93.62,,15.4,70.19,94.35,85.54,84.8,57.94,91.34,41.88,24.4,76.42,41.53,16.89,43.34,86.08,48.51,33.33,38.79,52.67,71.52,5747.5,5614.0
2013-10-25,,2.53,,140.53,,81.5,96.1,0.38,102.0,,21.01,,68.4,130.46,,15.02,0.628,6.81,59.6,279.2,29.57,,38.7,45.0,176.85,98.62,76.57,88.71,86.67,,97.05,42.7,55.34,41.36,49.1,77.69,111.03,77.92,125.22,82.05,29.15,45.67,,1401.7,56.0,43.11,24.5,33.49,,38.9,94.78,,57.36,124.42,35.73,62.31,0.99,,42.98,4.85,,40.91,30.61,17.3,44.95,20.28,33.37,2.06,32.82,76.33,88.37,44.7,43.79,80.89,65.31,38.36,78.7,,,170.1,372.0,35.19,37.7,21.34,32.3,0.773,5.56,61.35,20.63,23.56,100.25,102.96,109.12,124.7,41.2,42.93,83.72,96.84,72.47,94.0,,15.4,71.05,88.1,85.96,85.78,58.0,91.67,42.12,24.4,76.08,41.51,17.06,43.57,86.6,48.76,33.5,39.2,52.74,71.44,5793.0,5577.0
2013-10-28,,2.54,,137.26,,81.43,94.75,0.38,102.25,,21.01,,68.26,130.56,,15.05,0.63,6.67,59.94,279.8,29.52,,38.11,46.0,177.35,98.31,76.44,88.96,86.83,,96.52,42.73,55.17,41.42,49.15,77.74,111.32,77.51,125.8,82.13,29.28,45.54,,1393.06,56.0,43.42,24.1,33.4,,39.2,95.37,,57.65,124.92,35.57,62.31,1.0,,43.07,4.82,,40.75,30.74,17.28,44.93,20.3,33.46,2.06,32.89,76.12,89.42,44.4,43.61,80.57,65.24,38.74,78.75,,,169.0,374.5,35.57,36.34,21.37,32.37,0.769,5.51,61.43,20.68,23.91,99.65,102.71,110.45,124.79,41.14,42.87,83.81,97.1,72.67,93.91,,15.3,70.54,84.3,86.32,85.53,57.99,91.74,42.24,24.4,77.14,41.44,16.98,43.77,86.67,48.69,33.61,39.12,52.92,71.13,5783.0,5536.0
2013-10-29,,2.54,,137.57,,81.49,94.05,0.37,101.75,,21.19,,68.3,129.77,,15.06,0.63,6.75,60.04,280.6,29.44,,38.4,46.5,182.12,98.48,76.66,89.51,85.5,,97.19,43.09,55.32,41.68,49.49,77.94,112.01,77.7,126.03,82.43,29.53,45.73,,1411.12,55.5,43.65,24.4,33.35,,38.4,96.05,,58.5,125.28,35.52,62.15,0.99,,42.97,4.85,,40.9,31.25,17.28,45.22,20.38,33.69,2.06,33.19,76.73,90.16,44.27,43.66,80.93,65.37,38.67,78.95,,,170.6,375.0,36.27,37.73,21.53,32.72,0.769,5.5,62.0,20.6,24.04,99.92,103.29,111.32,125.76,41.21,42.94,84.23,97.64,73.14,94.19,,15.5,70.13,84.9,87.18,85.66,58.13,92.2,42.36,24.6,77.06,41.56,17.11,44.46,87.28,48.83,33.83,39.17,53.27,71.89,5914.0,5575.5
2013-10-30,,2.54,,137.95,,81.4,93.9,0.39,101.75,,21.01,,68.16,129.6,,14.96,0.626,6.8,60.35,281.0,29.22,,38.51,45.5,180.15,97.89,76.37,89.1,85.33,,96.86,42.89,55.07,41.49,49.19,77.66,111.29,77.34,125.27,82.34,29.43,45.46,,1418.19,55.25,43.29,24.4,33.11,,38.1,96.03,,57.94,124.79,35.54,61.83,0.99,,42.62,4.85,,40.68,30.93,17.59,44.78,20.3,33.52,2.06,33.03,76.36,89.47,43.91,43.29,80.76,64.94,38.93,78.45,,,169.9,372.7,36.26,36.51,21.45,32.46,0.768,5.5,61.56,20.64,24.02,99.23,102.75,110.44,124.96,41.12,42.73,83.85,96.97,72.65,93.63,,15.7,69.54,83.9,86.79,85.17,57.91,91.66,42.15,24.0,76.91,40.12,17.05,44.1,86.69,48.61,33.76,38.92,52.98,70.53,5930.0,5592.0
2013-10-31,,2.54,,136.8,,81.4,92.3,0.39,102.0,,21.01,,67.95,127.74,,14.73,0.632,6.7,60.36,280.0,29.38,,38.12,45.1,179.21,97.51,76.29,89.41,84.5,,96.88,42.8,54.82,41.33,49.1,76.64,110.93,77.18,124.64,82.28,29.32,45.29,,1420.54,55.25,43.19,24.4,33.08,,37.7,96.52,,57.4,125.85,35.41,61.36,1.0,,41.65,4.85,,40.73,30.69,17.82,44.64,20.27,33.27,2.05,32.95,76.45,88.7,43.68,43.15,80.83,64.65,38.72,78.5,,,169.0,372.7,36.2,36.31,21.6,32.65,0.766,5.47,61.18,20.46,23.56,99.25,102.97,109.84,124.72,40.85,42.31,83.65,96.54,72.51,93.67,,15.85,69.13,83.25,86.51,84.88,57.61,91.39,41.87,24.4,76.75,39.66,17.02,44.21,86.39,48.62,33.65,38.78,52.77,69.58,5871.5,5559.0
2013-11-01,,,,135.28,,81.0,91.8,0.4,102.0,,21.01,,67.82,126.95,,14.45,,6.69,60.23,278.5,29.4,,37.87,45.2,179.23,98.08,76.32,89.11,84.5,,97.45,42.63,54.63,41.45,48.91,77.07,111.39,77.08,125.92,82.28,29.07,45.22,,1437.03,54.0,43.05,23.4,33.08,,38.5,97.24,,57.26,125.9,35.53,60.85,1.04,,41.95,4.92,,40.59,31.17,17.62,44.75,20.26,32.92,,32.96,76.83,88.79,43.75,43.01,80.71,64.95,38.99,78.45,,,169.0,375.3,36.24,37.67,21.71,33.01,,5.49,60.25,20.27,23.93,99.08,103.13,110.2,124.21,40.65,42.4,83.7,97.17,72.65,94.29,,16.1,69.49,81.75,85.67,85.33,57.58,91.51,41.85,24.0,77.07,39.87,16.79,43.9,86.08,48.97,33.66,39.06,53.12,69.16,5857.0,5523.0
2013-11-04,,2.54,,137.34,,81.05,93.5,0.4,101.25,,20.92,,68.22,126.81,,14.5,0.645,6.68,60.35,277.1,29.78,,38.74,46.0,180.27,98.32,77.12,89.86,85.17,,98.07,42.98,54.84,41.52,49.58,76.94,111.52,77.46,127.49,82.61,29.36,45.35,,1435.46,53.75,43.16,23.8,33.31,,37.4,97.31,,57.27,126.32,35.94,61.54,1.02,,41.85,4.92,,40.72,31.26,17.61,45.2,20.31,33.55,2.04,33.04,77.05,88.72,43.86,43.13,80.94,65.11,39.03,78.3,,,168.6,373.85,36.45,40.81,21.73,32.99,0.765,5.49,60.38,20.19,23.92,99.72,103.61,110.37,125.95,40.83,42.45,83.99,97.37,72.98,94.79,,15.9,69.62,82.7,86.79,85.56,57.91,91.93,42.12,24.6,77.33,40.24,16.78,44.62,87.15,49.15,33.79,39.14,53.16,71.29,5893.5,5555.5
2013-11-05,,2.52,,136.5,,80.81,93.95,0.39,99.0,,21.37,,67.87,126.56,,14.43,0.639,6.65,60.55,272.6,29.25,,38.97,46.4,177.85,97.67,77.01,89.42,86.67,,98.28,42.7,54.36,41.37,49.2,76.81,111.29,77.05,126.74,82.69,29.32,45.25,,1410.33,54.75,43.07,23.9,33.0,,37.1,97.41,,57.1,126.12,36.64,61.34,1.02,,41.45,4.92,,40.72,31.24,17.81,45.37,20.32,33.08,2.02,32.99,76.95,89.05,43.32,42.8,80.57,64.77,38.84,78.15,,,167.9,373.85,35.53,41.32,21.43,32.88,0.765,5.5,59.57,20.14,23.92,99.03,103.64,110.67,124.98,40.48,42.23,84.05,97.05,72.84,94.47,,15.8,68.48,82.05,86.12,85.05,57.48,91.66,41.28,24.0,77.42,40.3,16.77,44.31,86.36,49.1,33.7,38.86,52.98,69.81,5837.5,5484.5
2013-11-06,,2.52,,139.01,,80.95,94.95,0.39,99.75,,21.1,,68.34,127.2,,14.5,0.639,6.65,60.79,272.7,29.13,,39.13,46.6,179.19,98.81,77.81,89.13,87.0,,98.76,42.87,54.68,41.41,49.41,77.17,110.82,77.52,125.86,83.28,29.39,45.68,,1436.25,55.5,43.41,24.0,32.99,,36.9,97.9,,57.47,127.13,38.18,61.89,1.01,,41.89,4.96,,40.5,30.97,17.81,45.09,20.36,32.59,2.02,33.18,76.96,89.52,43.3,42.8,80.65,65.39,39.27,78.4,,,168.5,375.0,35.82,40.54,21.49,32.97,0.765,5.49,60.32,20.17,23.99,99.56,103.29,111.67,125.25,40.87,42.38,84.66,96.66,73.38,94.68,,15.75,68.38,83.65,86.38,86.04,57.75,91.9,41.43,24.2,78.16,38.8,16.71,44.48,86.62,49.24,34.04,39.39,52.86,68.29,5884.5,5535.0
2013-11-07,,2.52,,139.24,,81.11,94.8,0.38,100.75,,20.74,,67.53,126.16,,14.23,0.645,6.65,60.77,270.7,27.57,,39.4,46.0,180.0,97.75,76.65,88.45,86.33,,97.44,42.23,53.91,40.99,48.71,76.14,109.79,76.5,123.8,82.1,28.77,44.92,,1429.18,57.0,42.88,24.0,33.31,,36.1,97.2,,57.3,126.41,37.5,60.86,1.01,,41.37,5.0,,39.7,30.91,17.37,44.47,20.12,31.89,1.99,32.66,76.07,87.97,42.67,42.22,79.21,64.81,39.39,78.45,,,167.8,379.25,35.11,38.48,21.18,32.74,0.766,5.49,59.0,20.05,24.07,98.08,101.2,109.92,123.39,40.18,41.89,83.5,95.73,72.53,93.4,,16.85,67.53,84.8,84.68,85.22,56.94,90.68,40.71,24.4,77.51,38.08,16.48,43.74,85.28,48.72,33.6,39.02,52.39,66.38,5794.5,5521.5
2013-11-08,,2.5,,138.48,,80.58,94.35,0.38,100.75,,20.56,,68.2,124.28,,14.4,0.643,6.65,60.73,270.5,27.64,,39.26,46.3,179.99,97.74,77.61,89.39,86.0,,98.96,42.59,54.65,41.46,49.46,78.27,111.55,78.0,125.34,82.98,28.92,45.13,,1425.26,56.75,42.99,24.0,33.79,,36.3,97.01,,58.03,127.99,37.78,61.47,1.05,,40.06,5.04,,40.2,31.32,17.7,45.36,20.15,32.38,1.99,33.05,76.71,88.38,42.5,42.41,80.17,64.32,39.6,77.6,,,166.8,379.25,35.17,40.21,21.41,32.74,0.766,5.5,58.87,20.19,23.42,99.9,102.73,110.54,125.37,40.42,42.67,84.46,97.41,73.23,94.75,,16.9,66.62,84.2,85.27,85.18,57.44,91.89,40.57,24.0,77.96,39.64,16.73,44.8,86.55,49.38,33.9,38.95,53.16,68.07,5753.5,5517.5
2013-11-11,,2.52,,138.86,,80.51,94.85,0.38,100.5,,20.3,,68.25,123.87,,14.45,0.645,6.65,61.0,270.2,27.85,,39.64,46.4,182.88,97.75,78.02,89.51,86.83,,98.71,42.68,54.75,41.53,49.6,78.41,111.91,77.91,125.95,83.03,28.76,45.19,,1430.75,56.5,43.03,24.2,33.87,,36.8,97.09,,58.09,127.95,37.59,61.39,1.05,,40.06,5.11,,40.3,31.24,17.57,45.64,20.21,32.74,2.01,33.09,77.08,88.19,42.39,42.4,80.08,64.53,39.65,78.6,,,167.0,379.25,35.03,41.59,21.27,32.62,0.768,5.49,59.05,20.24,23.57,99.92,102.95,110.29,125.6,40.47,42.69,84.45,97.67,73.27,94.83,,16.8,66.69,85.4,84.82,85.16,57.48,91.95,40.38,24.4,79.01,40.12,16.66,45.2,86.71,49.34,33.94,38.94,53.29,68.31,5816.0,5560.0
2013-11-12,,2.51,,137.57,,80.47,93.35,0.38,100.0,,20.03,,68.2,122.45,,14.45,0.649,6.67,60.85,267.8,27.96,,39.6,46.2,183.07,96.9,78.3,89.71,85.67,,98.52,42.32,54.47,41.57,49.11,77.75,111.88,77.69,126.89,83.35,28.74,44.87,,1419.76,56.5,43.06,24.0,33.86,,37.0,97.66,,57.89,128.36,37.36,61.05,1.04,,39.9,5.11,,40.28,31.38,17.63,45.5,20.07,32.73,2.01,33.26,76.96,88.2,42.17,42.33,79.95,63.95,39.65,77.9,,,165.2,379.25,35.17,39.93,21.19,32.58,0.765,5.5,58.73,20.12,23.43,99.59,102.84,110.55,124.37,40.38,42.37,84.82,97.64,73.15,94.91,,16.6,66.39,84.1,84.88,84.44,57.32,91.81,40.1,24.0,78.71,39.65,16.48,44.51,85.91,49.36,34.03,38.61,53.26,67.5,5794.0,5542.5
